"644","Cuffies"
"645","Cugny"
"646","Cugny-lès-Crouttes"
"647","Cuirieux"
"648","Cuiry-Housse"
"649","Cuiry-lès-Chaudardes"
"650","Cuissy-et-Geny"
"651","Cuisy-en-Almont"
"652","Cutry"
"653","Cys-la-Commune"
"654","Dagny-Lambercy"
"655","Dallon"
"656","Dammard"
"657","Dampleux"
"658","Danizy"
"659","Dercy"
"660","Deuillet"
"661","Dhuizel"
"662","Dizy-le-Gros"
"663","Dohis"
"664","Dolignon"
"665","Dommiers"
"666","Domptin"
"667","Dorengt"
"668","Douchy"
"669","Dravegny"
"670","Droizy"
"671","Ébouleau"
"672","Effry"
"673","Englancourt"
"674","Épagny"
"675","Éparcy"
"676","Épaux-Bézu"
"677","Épieds"
"678","L'Épine-aux-Bois"
"679","Eppes"
"680","Erlon"
"681","Erloy"
"682","Escaufourt"
"683","Esquéhéries"
"684","Essigny-le-Grand"
"685","Essigny-le-Petit"
"686","Essises"
"687","Essômes-sur-Marne"
"688","Estrées"
"689","Étampes-sur-Marne"
"690","Étaves-et-Bocquiaux"
"691","Étouvelles"
"692","Étréaupont"
"693","Étreillers"
"694","Étrépilly"
"695","Etreux"
"696","Évergnicourt"
"697","Fargniers"
"698","Faucoucourt"
"699","Fayet"
"700","La Fère"
"701","Fère-en-Tardenois"
"702","La Ferté-Chevresis"
"703","La Ferté-Milon"
"704","Festieux"
"705","Fieulaine"
"706","Filain"
"707","La Flamengrie"
"708","Flavy-le-Martel"
"709","Fluquières"
"710","Folembray"
"711","Fonsommes"
"712","Fontaine-lès-Clercs"
"713","Fontaine-lès-Vervins"
"714","Fontaine-Notre-Dame"
"715","Fontaine-Uterte"
"716","Fontenelle"
"717","Fontenelle-en-Brie"
"718","Fontenoy"
"719","Foreste"
"720","Fossoy"
"721","Fourdrain"
"722","Francilly-Selency"
"723","Fresnes-en-Tardenois"
"724","Fresnoy-le-Grand"
"725","Fressancourt"
"726","Frières-Faillouël"
"727","Froidestrées"
"728","Froidmont-Cohartille"
"729","Gandelu"
"730","Gauchy"
"731","Gercy"
"732","Gergny"
"733","Germaine"
"734","Gernicourt"
"735","Gibercourt"
"736","Gizy"
"737","Gland"
"738","Glennes"
"739","Goussancourt"
"740","Grandlup-et-Fay"
"741","Grandrieux"
"742","Gricourt"
"743","Grisolles"
"744","Gronard"
"745","Grougis"
"746","Grugies"
"747","Guignicourt"
"748","Guise"
"749","Guivry"
"750","Guny"
"751","Guyencourt"
"752","Hannapes"
"753","Happencourt"
"754","Haramont"
"755","Harcigny"
"756","Harly"
"757","Hartennes-et-Taux"
"758","Hary"
"759","Le Haucourt"
"760","Hautevesnes"
"761","Hauteville"
"762","Haution"
"763","La Hérie"
"764","Le Hérie-la-Viéville"
"765","Hinacourt"
"766","Hirson"
"767","Holnon"
"768","Homblières"
"769","Houry"
"770","Housset"
"771","Iron"
"772","Itancourt"
"773","Iviers"
"774","Jaulgonne"
"775","Jeancourt"
"776","Jeantes"
"777","Joncourt"
"778","Jouaignes"
"779","Jouy"
"780","Jumencourt"
"781","Jumigny"
"782","Jussy"
"783","Juvigny"
"784","Juvincourt-et-Damary"
"785","Laffaux"
"786","Laigny"
"787","Lanchy"
"788","Landifay-et-Bertaignemont"
"789","Landouzy-la-Cour"
"790","Landouzy-la-Ville"
"791","Landricourt"
"792","Laniscourt"
"793","Laon"
"794","Lappion"
"795","Largny-sur-Automne"
"796","Latilly"
"797","Launoy"
"798","Laval-en-Laonnois"
"799","Lavaqueresse"
"800","Laversine"
"801","Lemé"
"802","Lempire"
"803","Lerzy"
"804","Leschelles"
"805","Lesdins"
"806","Lesges"
"807","Lesquielles-Saint-Germain"
"808","Leuilly-sous-Coucy"
"809","Leury"
"810","Leuze"
"811","Levergies"
"812","Lhuys"
"813","Licy-Clignon"
"814","Lierval"
"815","Liez"
"816","Limé"
"817","Lislet"
"818","Lizy"
"819","Logny-lès-Aubenton"
"820","Lombray"
"821","Longchamps"
"822","Longpont"
"823","Lor"
"824","Louâtre"
"825","Loupeigne"
"826","Lucy-le-Bocage"
"827","Lugny"
"828","Luzoir"
"829","Ly-Fontaine"
"830","Maast-et-Violaine"
"831","Mâchecourt"
"832","Macogny"
"833","Macquigny"
"834","Magny-la-Fosse"
"835","Maissemy"
"836","Maizy"
"837","La Malmaison"
"838","Malzy"
"839","Manicamp"
"840","Marchais"
"841","Marchais-en-Brie"
"842","Marcy"
"843","Marcy-sous-Marle"
"844","Marest-Dampcourt"
"845","Mareuil-en-Dôle"
"846","Marfontaine"
"847","Margival"
"848","Marigny-en-Orxois"
"849","Marizy-Sainte-Geneviève"
"850","Marizy-Saint-Mard"
"851","Marle"
"852","Marly-Gomont"
"853","Martigny"
"854","Martigny-Courpierre"
"855","Mauregny-en-Haye"
"856","Mayot"
"857","Mennessis"
"858","Menneville"
"859","Mennevret"
"860","Mercin-et-Vaux"
"861","Merlieux-et-Fouquerolles"
"862","Merval"
"863","Mesbrecourt-Richecourt"
"864","Mesnil-Saint-Laurent"
"865","Meurival"
"866","Mézières-sur-Oise"
"867","Mézy-Moulins"
"868","Missy-aux-Bois"
"869","Missy-lès-Pierrepont"
"870","Missy-sur-Aisne"
"871","Molain"
"872","Molinchart"
"873","Monampteuil"
"874","Monceau-lès-Leups"
"875","Monceau-le-Waast"
"876","Monceau-sur-Oise"
"877","Mondrepuis"
"878","Monnes"
"879","Montaigu"
"880","Montbavin"
"881","Montbrehain"
"882","Montchâlons"
"883","Mont-d'Origny"
"884","Montfaucon"
"885","Montgobert"
"886","Montgru-Saint-Hilaire"
"887","Monthenault"
"888","Monthiers"
"889","Monthurel"
"890","Montigny-en-Arrouaise"
"891","Montigny-l'Allier"
"892","Montigny-le-Franc"
"893","Montigny-Lengrain"
"894","Montigny-lès-Condé"
"895","Montigny-sous-Marle"
"896","Montigny-sur-Crécy"
"897","Montlevon"
"898","Montloué"
"899","Mont-Notre-Dame"
"900","Montreuil-aux-Lions"
"901","Mont-Saint-Jean"
"902","Mont-Saint-Martin"
"903","Mont-Saint-Père"
"904","Morcourt"
"905","Morgny-en-Thiérache"
"906","Morsain"
"907","Mortiers"
"908","Moulins"
"909","Moussy-Verneuil"
"910","Moy-de-l'Aisne"
"911","Muret-et-Crouttes"
"912","Muscourt"
"913","Nampcelles-la-Cour"
"914","Nampteuil-sous-Muret"
"915","Nanteuil-la-Fosse"
"916","Nanteuil-Notre-Dame"
"917","Nauroy"
"918","Nesles-la-Montagne"
"919","Neufchâtel-sur-Aisne"
"920","Neuflieux"
"921","Neuilly-Saint-Front"
"922","Neuve-Maison"
"923","La Neuville-Bosmont"
"924","La Neuville-en-Beine"
"925","La Neuville-Housset"
"926","La Neuville-lès-Dorengt"
"927","Neuville-Saint-Amand"
"928","Neuville-sur-Ailette"
"929","Neuville-sur-Margival"
"930","Neuvillette"
"931","Nizy-le-Comte"
"932","Nogentel"
"933","Nogent-l'Artaud"
"934","Noircourt"
"935","Noroy-sur-Ourcq"
"936","Le Nouvion-en-Thiérache"
"937","Nouvion-et-Catillon"
"938","Nouvion-le-Comte"
"939","Nouvion-le-Vineux"
"940","Nouvron-Vingré"
"941","Noyales"
"942","Noyant-et-Aconin"
"943","Oeuilly"
"944","Ohis"
"945","Oigny-en-Valois"
"946","Oisy"
"947","Ollezy"
"948","Omissy"
"949","Orainville"
"950","Orgeval"
"951","Origny-en-Thiérache"
"952","Origny-Sainte-Benoîte"
"953","Osly-Courtil"
"954","Ostel"
"955","Oulches-la-Vallée-Foulon"
"956","Oulchy-la-Ville"
"957","Oulchy-le-Château"
"958","Paars"
"959","Paissy"
"960","Pancy-Courtecon"
"961","Papleux"
"962","Parfondeval"
"963","Parfondru"
"964","Pargnan"
"965","Pargny-Filain"
"966","Pargny-la-Dhuys"
"967","Pargny-lès-Bois"
"968","Parpeville"
"969","Pasly"
"970","Passy-en-Valois"
"971","Passy-sur-Marne"
"972","Pavant"
"973","Perles"
"974","Pernant"
"975","Pierremande"
"976","Pierrepont"
"977","Pignicourt"
"978","Pinon"
"979","Pisseleux"
"980","Pithon"
"981","Pleine-Selve"
"982","Le Plessier-Huleu"
"983","Ploisy"
"984","Plomion"
"985","Pommiers"
"986","Pont-à-Bucy"
"987","Pont-Arcy"
"988","Pontavert"
"989","Pontru"
"990","Pontruet"
"991","Pont-Saint-Mard"
"992","Pouilly-sur-Serre"
"993","Prémont"
"994","Prémontré"
"995","Presles-et-Boves"
"996","Presles-et-Thierny"
"997","Priez"
"998","Prisces"
"999","Proisy"
"1000","Proix"
"1001","Prouvais"
"1002","Proviseux-et-Plesnoy"
"1003","Puiseux-en-Retz"
"1004","Puisieux-et-Clanlieu"
"1005","Quessy"
"1006","Quierzy"
"1007","Quincy-Basse"
"1008","Quincy-sous-le-Mont"
"1009","Raillimont"
"1010","Ramicourt"
"1011","Regny"
"1012","Remaucourt"
"1013","Remies"
"1014","Remigny"
"1015","Renansart"
"1016","Renneval"
"1017","Résigny"
"1018","Ressons-le-Long"
"1019","Retheuil"
"1020","Reuilly-Sauvigny"
"1021","Révillon"
"1022","Ribeauville"
"1023","Ribemont"
"1024","Rocourt-Saint-Martin"
"1025","Rocquigny"
"1026","Rogécourt"
"1027","Rogny"
"1028","Romeny-sur-Marne"
"1029","Romery"
"1030","Ronchères"
"1031","Roucy"
"1032","Rougeries"
"1033","Roupy"
"1034","Rouvroy"
"1035","Rouvroy-sur-Serre"
"1036","Royaucourt-et-Chailvet"
"1037","Rozet-Saint-Albin"
"1038","Rozières-sur Crise"
"1039","Rozoy-Bellevalle"
"1040","Grand-Rozoy"
"1041","Rozoy-sur-Serre"
"1042","Saconin-et-Breuil"
"1043","Sains-Richaumont"
"1044","Saint-Agnan"
"1045","Saint-Algis"
"1046","Saint-Aubin"
"1047","Saint-Bandry"
"1048","Saint-Christophe-à-Berry"
"1049","Saint-Clément"
"1050","Sainte-Croix"
"1051","Saint-Erme-Outre-et-Ramecourt"
"1052","Saint-Eugène"
"1053","Saint-Gengoulph"
"1054","Saint-Gobain"
"1055","Saint-Gobert"
"1056","Saint-Martin-Rivière"
"1057","Saint-Michel"
"1058","Saint-Nicolas-aux-bois"
"1059","Saint-Paul-aux-Bois"
"1060","Saint-Pierre-Aigle"
"1061","Saint-Pierremont"
"1062","Sainte-Preuve"
"1063","Saint-Quentin"
"1064","Saint-Rémy-Blanzy"
"1065","Saint-Simon"
"1066","Saint-Thibaut"
"1067","Saint-Thomas"
"1068","Samoussy"
"1069","Sancy-les-Cheminots"
"1070","Saponay"
"1071","Le Sart"
"1072","Saulchery"
"1073","Savy"
"1074","Seboncourt"
"1075","Selens"
"1076","La Selve"
"1077","Septmonts"
"1078","Septvaux"
"1079","Sequehart"
"1080","Serain"
"1081","Séraucourt-le-Grand"
"1082","Serches"
"1083","Sergy"
"1084","Seringes-et-Nesles"
"1085","Sermoise"
"1086","Serval"
"1087","Servais"
"1088","Séry-lès-Mézières"
"1089","Silly-la-Poterie"
"1090","Sinceny"
"1091","Sissonne"
"1092","Sissy"
"1093","Soissons"
"1094","Soize"
"1095","Sommelans"
"1096","Sommeron"
"1097","Sommette-Eaucourt"
"1098","Sons-et-Ronchères"
"1099","Sorbais"
"1100","Soucy"
"1101","Soupir"
"1102","Le Sourd"
"1103","Surfontaine"
"1104","Suzy"
"1105","Taillefontaine"
"1106","Tannières"
"1107","Tartiers"
"1108","Tavaux-et-Pontséricourt"
"1109","Tergnier"
"1110","Terny-Sorny"
"1111","Thenailles"
"1112","Thenelles"
"1113","Thiernu"
"1114","Torcy-en-Valois"
"1115","Toulis-et-Attencourt"
"1116","Travecy"
"1117","Trefcon"
"1118","Trosly-Loire"
"1119","Trucy"
"1120","Tugny-et-Pont"
"1121","Tupigny"
"1122","Ugny-le-Gay"
"1123","Urcel"
"1124","Urvillers"
"1125","Vadencourt"
"1126","Vailly-sur-Aisne"
"1127","La Vallée-au-Blé"
"1128","La Vallée-Mulâtre"
"1129","Variscourt"
"1130","Vassens"
"1131","Vasseny"
"1132","Vassogne"
"1133","Vaucelles-et-Beffecourt"
"1134","Vaudesson"
"1135","Vauxaillon"
"1136","Vaux-Andigny"
"1137","Vauxbuin"
"1138","Vauxcéré"
"1139","Vaux-en-Vermandois"
"1140","Vauxtin"
"1141","Vendelles"
"1142","Vendeuil"
"1143","Vendhuile"
"1144","Vendières"
